text,label
"ürünü perşembe akşamı sipariş ettim cumartesi günü elime ulaştı. daha önceden de kullandığım bir parfümdü indirimi görünce bu sefer orijinal alıyım dedim ama şu an bir daha mı düşünseydim diyorum. sorun şu ki parfüm gerçekten hafif kalıcılığı çok az, çok güzel koksa da bu büyük bir handikap. sanırım bir sonraki parfümümde başka markalara yönelicem.",neg
"fresh bir koku,hafif ve yaz kullanımı için bu fiyata ideal bir parfüm,kalıcılığı ise deodoranttan biraz fazla,almadan önce testerini denemenizi tavsiye ederim!",neg
fresh istiyorsanız bundan daha fresh bulamazsınız.kalıcılık fena değil.10 üzerinden 6. kesinlikle yazın kullanılmalı..koku nasıl başladıysa öle devam ediyor..ben kesinlikle tekrar kullanmak istemem..,neg
3-4 ay önce eşimle beraber kullanmak için aldık. halada ısrarla kullanıyoruz. fakat sonuç hiçte iyi değil. kalıcılık malesef yok. birimiz esmer tenli diğerimiz beyaz tenli. tavsiye edemem.,neg
kalıcılık hiç yok. koku berbat,neg
"ürün geldi ve şok içindeyim woman değilde man olmalıydı bence erkek parfümüyle aynı,hiç beğenmedim.",neg
"eşim için aldığım parfüm için ı yorum ""tam anlamıyla felaket""",neg
"kokusu guzel ve hos. kesinlikle rahatsiz edici olmayan taze ferah bir kokusu var fiyatida oldukca uygun, tavsiye ediyorum.",neg
gercekten hic kalici degil hic tavsiye etmiyorum disari cikana kadar kokusu bitiyor,neg
beklediğim kadar iyi çıkmadı. kokusu idare eder düzeyde. kalıcılığı biraz zayıf,neg
hafif bir koku tenime olmadı,neg
şekerli ve ağır bir koku. doğrusu ben beğenmedim ve hayal kırıklığına uğradım. benim gibi hafif ve çiçeksi kokuları sevenlere göre değil.,neg
yorumları okudum kısmen doğru ama bende öyle 100 sayfa falan değil siyah kartuş 100 u göremeden rahmetli oldu tabi yazdırılan sayfa boyutuda önemli fiyatına göre iyi denilebilir,neg
atsammi kartusmu alsam kararsızım ??,neg
mac os x desteği ??? ;tak çalıştır mantığı sistem görüyor fakat yazdırmıyor.,neg
wifi üzerinden kullanmak için modeminizin desteklemesi lazım ki ttnet'in en fazla dağıttığı zyxel modemlerde wifi üzerinden kullanamadım.,neg
alttaki yoruma aldanarak aldım ama yanlış yönlendirme.,neg
kötü bir ürün,neg
yazıcı iş görür ama kartuşları çabuk bitiyor ve kesinlikle 200 sayfa yazdıramıyorsunuz. başlarda 20-30 sayfa güzel çıktı veriyor sonra giderek yazı kalitesi hızla bozuluyor. yazıcı ucuz ama sarf malzemesi çabuk bittiği ve yüksek fiyatlı olduğu için ben memnun kalmadım.,neg
kartuşlari bi̇ti̇ği̇nde (100 sayfa yazmadan bi̇ti̇yor) yeni̇ kartuşlar yazicidan daha pahali.,neg
i̇şi̇ bi̇tti̇ği̇nde di̇rek çöpe yani̇ kullan at yazici.,neg
pek birşey yazdırtmadım. renkli bitti diyor. günde bir ki tane basarsan 1 2 ay ancak yeter,neg
ben hiç beğenmedim çok az çıktı alıyor ve kartuşu doldurduğumda yine düzgün çıktı vermiyor kesinlikle tavsiye etmiyorum,neg
urun ilk 10 sayfayı çok güzel verdi ama sonrasında renkler belirsiz karışık hatta insan figürlerinin gözleri öcü gibi cikti. boşa para verdim ben yine i̇nternet cafeden çıktı alıyorum,neg
fotoğraf için uygun değil. kenarlıksız yazdırma özelliği olmadığı gibi bıraktığı kenar boşlukları simetrik değil. makasla düzeltmeniz gerekiyor. baskı kaliteside çok tatmin edici düzeyde değil. fotoğraf amaçlı kullanılmayacaksa alınabilir kutu içeriğindeki 2 kartuşa ilave siyah kartuş hediyesiyle cihaz bedavaya geliyor.,neg
i̇lk çocuğumuz olduğu için çevremizden duyduğumuz bu ürünü kullandık ancak sürekli sızıntı ve bebeğimize rahatsızlık veriyordu. (bebeğimiz erkek) 2 paketide hb nın avantajlı kampanyasi ile aldık ancak problemler devam etti şuan yine hb üzerinden aldığımız molfix kullanıyoruz ve 3 aylık oğlumuzda önceden yaşadığımız hiçbir şikayet yok. bence bu ürünün adı çıkmış kesinlikle tavsiye etmiyorum.,neg
bezi hiç begenmedim. sanırım bu aynı markanın ikinci kalitesi. almamanizi tavsiye ederim.,neg
"uzun zamandır hiçbir ürünü zamanında kargolayamayan hepsiburada, aynı kargo yazan bu ürünü 2. gün sonunda hala daha kargolayabilmiş değil. tebrikler",neg
mükemmel derecede sizdiriyor..,neg
alt açma bezi̇ çok zayif..,neg
"sınıfa diye aldım. iş görür mü, görüyor fakat raf aralıklarının eşit olmamasını beğenmedim. fiyat-kalite oranı normal.",neg
uzunluk iyi ancak eni kısa. i̇htiyaç görür.,neg
parçalarında ince işcilik yok.,neg
sağ üst kısmın kaplaması zarar görmüş halde geldi. kurarken alyan vidalar yerine tam oturmadı.kurduktan sonra da biraz sallanma var. çok kaliteli bir ürün değil.,neg
fiyatına göre idare eder.,neg
yanlış vida yuvaları olduğu için ben tekrar yeni yuvalar açmak zorunda kaldım.,neg
malzeme kalitesiz.. imalat çok özensiz..  verilen parayı yeterince hakedemeyen bir ürün.,neg
ürün fiyata göre idare eder. ama kurulum klavuzu iş görmüyor,neg
merhabalar kitaplığımı kurdum kullanmaya başladım. taşıma esnasında çok ufak bir darbe almış onun dışında memnun kaldım. teşekür ederim,neg
almiş olduğum ariel toz çamaşıt deterjanı dağ esintisi 9 kg iyi. ancak 7 kg lık parlak renkler 7 kg makinenin hazinesinde bir kısmı top olarak kalıyor.,neg
saygılarımla,neg
telefona bilgileri aktarımında sıkıntı var kendi gösterdiği ile telefonda ki farklı oluyor. ayrıca arayan bilgisi ve diğer bildirimlerde uyarı vermemesi ciddi eksiklik.,neg
prensip olarak çok kolay beğenen biriyimdir. ancak bu ürünü aldigim gün iade ettim. zira gerçekten fonksiyonel olarak hiç bir işe yaramaz.,neg
urunun kendi uygulamasi bir ise yaramaz. cihazin hakkini verebilmek icin ucretli mi band tools indirmelisiniz cihazin butun fonksiyonlari o zaman calisiyor. whatsapp dan gelen mesajlari okuyabilirsiniz cihaz ekranindan telefonunuza gelen butun bildirimler ekranda gorunuyor...ucretli uygulama olmadan oyuncaktan baska biseye benzemiyor...,neg
nabiz ölçümü gün içerisinde otomatik yaptığını zannediyordum yanıldım. uyku izleyici gündüz uyuduğum süreleri görmezden gelmiş. adimsayar ve diğer özellikler iyi. yani alırken bunları göz önünde bulundurun.,neg
"yeterince iyi bulmadım,beklentimi karşılamadı daha iyi olabilirdi.",neg
hergün tıraş olduğum halde bıçaklar 10 günde körlesiyor,neg
"her gün traş olan bi̇ri̇si̇ i̇çi̇n i̇yi̇ fakat, uzun sakallarda sürekli̇ tikaniyor.",neg
sağa sola dönebilmesi biraz güvensizlik hissi veriyor. bilmem alışabilecek miyiz.,neg
"ayrıca dikkat edin arka taraflarında da bıçak var, ben bıçakların arkası ile yukarıdan fazla köpüğü alıyordum, bunda dikkat etmeyince şakaklardan biraz saç aldık :) komik oldu.",neg
uzun yıllardır gillette mach 3 sensitive  kullanıcısıyim bı deneyeyiyim diye aldım ama bence hayal kırıklığı bence vazgeçip mach 3 u geliştirebilirler mesela daha fazla kayganlastirici kullanabilirler ve daha fazla tras sayısına ulaşmaya çalışabilirler ancak pro glide olmamis,neg
hızlı kargo gayet iyi teslimat.,neg
ben normalde mach3 kullanıyorum ama deneme amaçlı aldım fusion u ama hiç beğenmedim rahat bi tıraşı yok oynat başlığı hiç bir işe yaramıyor ve gerçekten çok ağır rahat tıraş olunamıyor ağırlıktan dolayı. ben memnun kalmadım alacak olana da mani olmam ama tavsiye etmem.,neg
her gün traş olanlar alabilir değil hafta da 1 traş oluyorum diyaorsan yaklaşma mac3 doğru tercih olur 5 bıcak araları dar olduğu için doluyor mac3 daha geniş araya sahip bu detay çok önemli ben aldım pişmanım bıçaklar bitene kadar gün aşırı traş olacağız artık :))),neg
mach 3 kullanıyorsun mach 3 gore gayet iyi,neg
"traşı hiç rahat değil.  o top sadece görüntü katmış makineye, bir işlevi yok.  gereksiz hareket sistemi var. favori düzeltmek işkence.  'gilette fusion proglide' yerine yine 5 bıçaklı 'gilette fusion' almanızı tavsiye ederim.",neg
yıllardır gillette fusion kullanıyorum satın aldığım ürün gerçek gillette fusion a yaklaşamaz bile,neg
ürünü gecen hafta aldim..normalde 5 6 dk ya kolaylikla sac trasi olurken simdi yeni jiletle bu süre  15 dk yi buluyor...jiletleri hic begenmedim sanki 3 ay kullanilmis jilet gibi..acmamis olsam kesinlikle geri gonderirdim...,neg
her sabah tıraş olmuyorsanız hiç bulaşmayın derim çünkü iki üç günlük sakalı alırken çok çabuk tıkanıyor. flexballun hiçbir esprisi yok. diğer 3 bıçaklılardan sonra full konfor beklerken tahriş aynı oranda hatta artarak devam etti çünkü fazladan iki bıçak tarafından daha tahriş ediliyorsunuz. gereksiz ve pahalı olduğu için hiç tavsiye etmiyorum.,neg
büyük umutlarla almistim ama pek memnun kalmadim.,neg
"herkes iyi mükemmel demiş ama ben katılmıyorum. bıçak araları dar ve 5 bıçak mach 3e göre daha tahrişli kesiyor. kullanmadığım 8 bıçağı pgye geri gönderim, m3 ile değiştirdiler. bu yüzden pge teşekkür ediyorum.",neg
gillette ürünleri arasında orta segment bir ürün,neg
üründe sıkıntı yok ancak kargo geç geldi,neg
aldığim ürün idare eder. cokta memnun kaldigimi soyleyemem.,neg
eski kalitesi kalmamış ama tek kullanımdan iyidir,neg
süper,neg
"ürün aynı fakat kargo konusunda sıkıntı yaşadım perşembe sipariş verdim aynı gün kargo diyordu, pazartesi elime ulaştı.",neg
kalite ve uygun fiyat.,neg
bıçakları o kadar kaliteli değil maalesef,neg
rahat edemedim. daha kaliteli olabilirdi.,neg
yatak çok  sert kesinlikle  memnun  değilim 1 ay oldu  alışamadım.  yorumları  okuyup  iyi  bir yatak  olduğunu  düşündüm.  fakat yorumlar  çok  yanıltıcı. bana yorumlar  acaba  fake  mi  diye düşündüren  bir ürün.,neg
eğer yumuşak bir yatak istiyorsanız tercihiniz bu ürün olmasın çünkü oldukça sert ben kullanamadım kalktığımda ağrılı uyandım,neg
yaklaşık bir haftadır kullanıyoruz.sert ve güzel .fakat visco özelliğini daha hissedemedim. visco özelik arayanlar ve bel ağrısı olanlar biraz daha araştırsınlar. eski yatağa göre bel ağrısı çekmiyorum ama çok da rahat uyumadım. fiyatına göre fena değil tabi ki de,neg
yumuşak diyen arkadaşlara katılmıyorum. bildiğiniz kaya gibi birşey geldi bana.gorusunu şık olsada sert.100+ kiloya sahip işi gücü yemek icmek yatmak olan obezseniz bilemiyorum.70-80 kilo birisi için sert yatak.,neg
"ürün çok güzel.kaliteli .lakin yaylı yatakta yatmaya alışmış biri için değişik gelebilir visco yatak.ben çok yumuşak ,içine gömüldüğüm yatak seviyorum.visco esnemiyor bile.kendini sırt üstü yatağa atarsan sertliği ile tanışıyorsun.",neg
"ürün teslimatı çok hızlı, iki günde ulaştı. ancak ambalajı açalı 4 gün olmasına rağmen hala koku gitmedi.",neg
"bu başlık, ortasındaki silikon daire sebebiyle çok sert fırçalıyor. yumuşak fırçalama sevenler için hiç kullanışlı değil, bir daha almayı düşünmüyorum.",neg
"ürünün geliş hızı müthiş, kalitesi tıpkı fotoğrafta görüldüğü gibi. fakat eğer ki sizin de dişleriniz ve diş etleriniz hassas ve mine tabakasına zarar vermesini istemiyorsanız bu ürünü tercih etmemelisiniz. kılları sert. benim canımı acıttı ve sızlamayan dişlerim sızlamaya başladı bir hayli. sensitive başlık sipariş vermek zorunda kaldım. ama yine de oral b kalitesi kıyaslanmaz hiç bir ürünle. hepsiburada güvenini de asla es geçemem :)",neg
yani makinasını aldım diye aldım,neg
i̇stenilen etkiyi göremedim boşa paranızı harcamayın,neg
iyi yorum yapanlar sanırım satıcılarla akraba hiç bir şekilde tavsiye etmiyorum tam bir hayal kırıklığı ki bende erken boşalma sorunu var yıllardır kullanırım ama bunun gibi işe yaramayan rastlamadım daha önce verdiğim paraya yazık :(,neg
kargo vs sknti yok da ilk kez kullanma firsatim oldu 20-30 dk bekledik vs neyse de hic oyle bi değişme olmadi 15dk-40dk arasi bisey bekliyodum ama hüsran  yorumlara bakip almistim sanirim kisiden kisiye degisiyor ya da ben mo farkli kullanmadim anlamadim yani.,neg
ne yalan söyleyeyim hiç bir işe yaramadı kullanan arkadaşlar neye göre iyi diyorlar onuda anlamış değilim açıkçası,neg
verilen paraya yazık tavsiye etmem,neg
bugun aldim bir faydasini goremedim açıkcasi,neg
anlatılan ile hiç alakası yok paranızı boşa vermeyin derim. bunun yerine porcodille alın daha iyi hiç bir faydası yok.,neg
ürün beklentilerin aşasında hiç tavsiye etmem,neg
"işe yaramıyor,bir fonksiyonu yoktur.",neg
pek hoşuma gitmedi benim o kadar sıktım 5 dakika bilee sürmedi,neg
bende etki olmadı hic guzel degil ürün,neg
cok kali̇tesi̇z bence hi̇ç bi̇r yararini görmedi̇m. geyi̇kli̇ olani var o efsane bende yorumlari okuyarak aldim ama etki̇si̇ yok denecek kadar az hemen bi̇ti̇yor,neg
bende işe yaramadı,neg
bes kurus etmez bir isede yaramaz paranizi cope atacaksaniz buyrun alin :),neg
hemen geldi ama anlatıldığı gibi değil. bir işe yaramadı,neg
en ufak bir faydasını görmedim. dediği gibi kullandım ama bi faydası olmadı,neg
"kesinlikle bir işe yaramadı paraniza yazık etmeyin , bunlar sağlık ürünü olarak geçtiği için içerisinde reçete adına bir şey yok bence boş bir ürün",neg
can yakmaktan başka bir işe yaramıyor bu kadar iyi yoruma inanıpta aldım. i̇nsanları kandırmayın. kaş yapalım derken göz çıkartıyorduk arkadaş. yazık çok yazık. tavsiye falan etmiyorum. nokta!,neg
kesinlikle inanmayin!!!,neg
hiçbir etkisi yok..,neg
bilmiyorum banamı uymadı yoksa bana gelen ürünmü bozuktu ama hiç bir etkisini göremedim.,neg
bişeye yaramıyor boşuna paranızı vermeyinn,neg
ben memnun kalmadım,neg
kullanan kisilerin yorumlarina inanarak siparis verdim..malesef sadece azcik bir yanma azcik bir uyusma disinda hicbir faydasini gormedim.yorumlarda 35-40 dakika yazmis birisi birak o kadari ben 5 dakikayada raziydim.sonuc hüsran...,neg
deodorant gibi cok fazla püskürtmesi var sivasan bile bir etkisi yok.yanlis kullanmadim.tek yanlis yorumlara bakarak almam oldu.bundan sonra bir ürün alirken en olumsuz yorunlari kaile alicam.sizde öyle yapin,neg
hiç bir ise yaramadı,neg
hiç bir farklılık göremedim 15-20 dk bekleme me rağmen.,neg
hiç bir etkisini görmedim yakmaktan başka etkisi yok su katıp göndermişler sanki.,neg
hiç ama hiç bir faydası yok. yakmaktan başka,neg
ürünün hiç bi yararı yok,neg
"geciktirici özelliğini hiç göremedim, aksine birde performans düşürdü",neg
hic ise yaramadi,neg
arkadaşlar ürünü iki defa kullandı  hiç bir işe yaramıyor,neg
az bi yakmadan baska bi ise yaramiyan bir urun cope attim,neg
arkadaş bana gelen ürün mü farklı anlamadım hiç bir etkisi yok ister on dk ister yarım saat bekle. eskiden sıkınca hafif yanma olurdu ve az uyuşurdu. kesinlikle eskiden çok daha etkiliydi olması gerektiği gibi. şimdi sıkınca sarı bi köpükle sıvı istediğini yap fiyasko. eskiye dönün bırakın az yanma olsun.,neg
bende hiç bir işe yaramadı.,neg
berbat hiç bir işe yaramıyor,neg
hiç bir etkisi yok. yorumlara bakıp almıştım ama yanıldım. ilk defa aldığım bir üründen pişman oldum.,neg
hiç faydasını görmedim,neg
,neg
"kesinlikle tavsiye etmiyorum, hiç bir etkisi yok",neg
arkadaslar hic bir ise yaramiyor bosuna almayin,neg
i̇nternette baktım anlatılanların hepsini uyguladım hiç bir faydası dokunmuyor . genede ziyan olmasın diye kullanıyorum ama hiç bir etkisini görmedim,neg
ürün anlatıldığı gibi değil hiçbir etkisini görmedim.,neg
hiç bir etkisi yok daha önce denedigim bazı markalar yakıyordu ufaktan bir etki oluyordu uyusma gibi ama bunda hiç bir sey yokkkk,neg
26 sında sipariş verdim 27 sinde geldi ancak daha öncede yaşadığım bir kaç marka üründe olduğu gibi bu üründe hiç bir işe yaramadı ve kullanmadan param çöpe gitti. tavsiye etmiyorum.sakın....,neg
yorumlar da olduğu gibi degil  hiç bir etkisi yok hiçte tavsiye etmem,neg
hiç bir işe yaramıyor.  boşuna alip paranizi çöpe atmayin. her türlü denedim 30 dk 20 dk 10 dk önce hic bir etkisi yok,neg
pişman oldum boşuna para vermeyin derim,neg
alıcı arkadaşlara almayın derim. hiç bir etkisi yok ilişkiden 20 dakka önce kullanmama rağmen en ufak bir etki göstermedi .daha önce kullandığım ürünü mumla arıyorum,neg
yorumlara göre hareket ettim ama başarısız bi ürün etkisi olmadı,neg
"bu üründen daha önce almış kullanmış ve çok beğenmiştim. daha sonra bir tane daha sipariş verdim, gelen ürünün ilki ile hiç alakası yoktu, sıktığınız zaman kahverengi renkte sanki paslı gibi köpük şeklinde bir sıvı çıkıyordu, kokusu çok ağırdı ve tene değdiğinde yakıcıydı, son kullanma tarihini de kontrol ettim ama süresinin dolmasına yaklaşım 9 ay falan vardı, tabi ki kullanmadan direk çöpe attım. sanırım bu ürün bozuldu dedim ve daha sonra geçen hafta yine bir tane daha sipariş verdim, bu üründe ay şekilde çıktı. belirttiğim hususları ürünün üreticilerinin ve ürünü almayı düşünenlerin göz önünde bulundurmasını tavsiye ediyorum. hepsi burada ya da hızlı gönderim için teşekkür ediyorum...",neg
"yol tutuşu çok kötü sıcak asfaltta sürekli kayma,  savrulma eğiliminde, esp kafayı yiyor. konfor ve yol sesi açısından fiyatının üstünde bir lastik",neg
ucuz diye aliyorsaniz alin ama performasdan bahseyelim. firenede basmayin,neg
cok ince yanakları var mecburiyetten aldım ön tekeri yardımm ufacık daha kalkarken kaldırımın cıkkın gerine denk geldi anında yarıldı düzen bozulmasın diye yeniden alıcam,neg
ürünün kapasitesi yüksek olabilir; ancak boyutu büyük ve o kadar ağır ki !,neg
"yarım kilo diyeceğim neredeyse, kızıp birine atsam kafası kırılır.",neg
değil cebimde çantamda taşımak bile sorun olurdu. kullanmadan geri gönderdim.,neg
cihaz zamanında elime ulaştı ve ıphone telefonumu 6 defa şarj edebiliyorum ancak cihaz diğer cihazlara göre oldukça ağır bunu göz önünde bulundurmanızı tavsiye ediyorum.,neg
20000 mah gerçeği yansıtmıyor. bu ixaomi değil bütün taşınabilir şarj aletleri için geçerli. ıphone 6 nın pili 1560mah. bu hesaba göre ıphone 6 yı 12 kez şarj etmesi gerek ama özelliklerinde 7 yazıyor. yani bu cihaz 20000 mah değil. 1tb diye aldığınız hdd yi bilgisayarın 920gb görmesi gibi bişey bu. buda badsector deniliyor. ama taşınabilir şarj aletlerinde çok fazla far yaratıyor 12 nerede 7 nerede yarısı kadar hemen hemen.,neg
kısa sürede şarj olan telefonun şarjı daha kısa sürede bitti. hem büyük hem ağır. büyüklüğünü göze alıp aynı boyutta performans bekleyenlere şimdiden hayırlı olsun. hayal kırıklığı...,neg
"i̇phone 6s kullanıyorum, boyutu 6s'den daha büyük ayrıca ilk şarjda 18-19 saatte doldu diyebilirim. yani 20.000mah. olduguna bakmayın onu doldurmasıda ayrı bir dert yanınızda taşıması apayrı bi dert. hata ettim diyebilirim daha önce asus 10500mah vardı çok memnundum taşıması şarj süresi iyiydi arkadaşlar. ben açıkcası önermiyorum ve tavsiye etmem pişmanda oldum ama iş işten geçti.",neg
urunu süper hızlı aldım lakin 10 gün boyunca zor geçti kaç defa aradım su bu neyse urun güzel lakin büyük ağır boyutu ağırlı önemli değil bana guc olsun dayanlik hakkını veren diyorsanız mi ve mi ürünleri premuim,neg
ürünü şarj ederken ışıkları yanıp sönüyor 4_5 mah enerji oraya gidiyor .çok acemice bir üretim hatası.,neg
cildi tahriş ediyor. bıçağın plastiğin jeli kurumuş olduğundan cildi tahriş ediyor.,neg
ürün geldi̇ ama şampuan görünenden oldukça küçük,neg
ben hiç beğenmedim.hatta orjinal olup olmadığını bile düşünmeye başladım.yedekli deniyor.makinede sadece bir adet bıcak var.ben makine ve birtanede yanında yedek bıcak var sandım ama değilmiş.,neg
ürün görsellerine bakıp karar vermeyin derim. özelliklere baktğımda renkli çıktı alınabildiği görülüyor fakat yazıcı tamamen siyah-beyaz. renkli aramayanlara tavsiye ederim.,neg
bu yazıcılarda chip olmasından dolayı her defasında yeni kartuş alınması gerekiyor. bu da tonerleri pahalıya getirmektedir. chip olmayan yazıcıları tavsiye ederim.,neg
yeni paketleri ilk defa kullandık bebek teninde kırmızılıklar oluştu. kokusu da çok kötü. yeni urunde kalite kötü.,neg
görüntüsü di̇ğer pri̇ma bezlere göre kötü. di̇ğer bezler gi̇bi̇ i̇nce ama suana kadar sizdirmadi,neg
"diğer normal bezlerden bir farkı kalmamış bence. bezi çocuk çok doldurmazsa gündüzleri için falan iyi ancak gece yoğun idrar yaparsa kesinlikle taşıyor. kızımın zıbınından yatak çarşafına kadar ıslaktı. tavsiye etmiyorum... eski ürün bundan çok daha kaliteliydi ve taşma yapmıyordu. tekrar söylüyorum ""tavsiye etmiyorum""",neg
"i̇ki buçuk yıldır primalar dan asla vazgeçmediğim ürün  son 3 ile 4 ay içerisinde almış olduğum primalar beni baya şaşırtı. i̇ki bebeğim için aldığım primalar bebeklerimi pişik yapıyor,hem sızıyor hemde kötü kokuyor. artık güvenim sarstı. kalitesi baya düştü ilgililere dikkatine diyorum",neg
ben size 5 numaranın 126 lık paketini tavsiye ederim. mega paket. onlar çok daha avantajlı. benden söylemesi.,neg
saklama kutusu 1 adet geldi 2 adet diş fırçası için 1 adet saklama kutusu gelmesi enterasan oldu,neg
ürün 2 tane ama kutudan tek sarj alet ve tek taşıma  kutusu çıkıyor.  bunlsr büyük  eksiler. fircalama konusu başarılı,neg
ürün gayet kullanışlı ve sağlam ona lafım ama 2. fırçaya maliyeti 1-2 tl olan kutuyu vermemeleri garip... böyle bir marka o kadar düşük maliyetli bir paraçyı neden pakete dahil etmez anlayamadım...,neg
çok kötü çünkü ürünü aldıktan yaklaşık bir ay sonra kargolandı ama fırçalar iyi,neg
"tamam iyi fırçalıyor tamam iyi temizliyor ama 28 dakikalık bi çalışma sonrasında 22 saat boyunca şarj etmek nedir. şarj süresi çalışma süresinin 44 katı. o 28 dakikalık çalışma süresinde bu cihaz atom mu parçalıyor , lazer mi atıyor gurban olduğum biri bana bunu açıklasın lütfen.",neg
eh i̇şte,neg
"ürün gerçekten başarısız. i̇lkkez şarjlı diş fırçası satın aldım, ilk fırçalamalarda dişeti kanaması yaşadım (ki her gün manuel fırça ile fırçalıyordum). bunun yanında temizlik anlamında çok üstün bir şey söz konusu değil. titreşimden dolayı insanın resmen kafası oynuyor. sağlık ürünü olduğu için ürünü de iade edemiyorum. sesi çok fazla, kimseye önermiyorum.",neg
"ilkkez bu tarz birşey kullanan birisi olarak reklamlara kandığımı düşünüyorum, o kadar da beğenmedim, ürün çok uzun 1 karış civarı, kafalarına banyodaki uçuşan mikropları korumak için bir koruma aparatı yapmayı düşünmemişler. fırça başlıkları tam tur atmıyor sadece titriyor kafalar da küçük olduğu için temizlediği alan sınırlı, normal firca daha kullanışlı bence.  2 tane makine 2 tane başlık geldi ama 2 başlıgında belinde pembe halka vardı, farklı renk koysalar kimin fırcası kimin olduğu belli olurdu. şarj aleti ise kablosuz olarak yerine tkınca sarj ediyor. sarj etmek istemezsenizyine sarj aparatının sağında ve solunda 2 ayak daha var onlara takılı olarak dik durabiliyor ama dige ayaklar biraz küçük makine eğik duruyor. resimde görünen  üstünde güç simgesi olan kutu ise seyahat kutusu ama tek fırçalık. arıca dişi fırçalarken ise sanki dişci dişinizi oyuyor gibi bir ses duyuyorsunuz kafa tasınızda. yorumlarda bu kadar çok begenen olması çok ilginç geldi bana. şu anki tecrübem olsaydı almazdım.",neg
"ürünün içinden bir adet 3757 model numaralı şarj aleti ile iki adet 3756 model numaralı fırça sapı (handle) çıkıyor. 3756 model numaralı fırça sapının çok bastırdığınızda sizi ışıkla uyaran basınç sensörü bulunmuyor. ben basınç sensörü özelliği var diye aldım ancak şimdi anlıyorum ki bu özellik mevcut değil. ürün açıklamaları yetersiz olduğundan bu hatayı yaptım, oysaki diş hekimim mutlaka bu özelliğe sahip ürünü almamı tembihlemişti. geri göndermeyle uğraşamayacağım için ürünü kullanacağım. başlangıç seviye eski model bir ürün, dikkat ederek alın.",neg
fiyatından oturu 2.kez alıp renklilerde kullanırım dediğim ve her seferinde asla bir daha almicam dedirten bir ürün.,neg
"hepsi burada.com'da ürünün fiyati çok avantajlı olduğu için çok kirli, lekeli olmayan ( yakalar dahil az kirli olacak) ve çoğunlukla renklilerde kullanmanizi tavsiye ederim. bir tek kokusu çok yoğun. bu da bazı kadınlara çok temiz oldu hissini uyandırır. alo'nun pazarlama taktiği sanırım...",neg
aldığım alo toz deterjan cok kötü.,neg
deterjan gözünde katılaşıp kaliyor ve çamaşırlar temiz yikanmiyor.,neg
diğer deterjanlarda bunlar olmuyor...,neg
ben ayri zannetti̇m.eli̇megeçti̇ği̇nde baktim nete.ayri olsaymiş daha i̇yi̇ymi̇ş.,neg
ben iki adet sipariş etim ama pişman oldum görüntülü konşma bnim için çk önemli ama 3g görüntülü konuşma ykmuş malesef normalde bütün samsung telefonlarda var....,neg
ben samsung markasına ve belirtilen özelliklerine en önemlisi hepsiburada.com sitesine güvenerek aldım. ancak tam bir hayal kırıklığı. ben samsung kullanıcıyım. bu telefonu maalesef tavsiye edemem.,neg
çok şık bir telefon ama cekiş gücü sıfır,neg
pek beklediğimgibi çıkmadı,neg
bir müddet sonra yavaşlama yapıyor !!!!!! pil ömrü çok kısa . olmamiş,neg
ürün çok güzel ama mobil veri telefonu kapatıp açmaya na kadar devreye girmiyor  ikide bir telefonu kapatıp açmak zorunda kalıyorum,neg
"akşam normal oda ışığında kamera sanki vga gibi çekiyor kalitesi kötü ama gündüz daha iyi ama yinede kötü a5 2016 ve a7 2016 nın kameraları ile karşılaştırdım a serisi harika yakınlaşınca hiç bozmuyor ama bu öyle değil. kısacası görünüm olarak, işlemci ve ram olarak iyi sayılır ama kamera olarak vasat",neg
iyi,neg
ürün bu gün elime ulaştı. dizayn olarak güzel. ama bataryası çok kötü az gidiyor ve telefon çok ısınıyor. aldığıma pişman oldum.,neg
"telefon güzel fakat, kamerayı açarken donuyor, sürekli aç kapa kapıyorum, bence s5 daha iyi. özelliğine göre çok pahalı bence.",neg
"arkadaşlar herkes aşık bu cihaza , güzel günlük kullanım için çok ideal.",neg
"ancak kimse söylemiyor 16 gb lik alırsak 10 gb yer olduğunu ve video çekerken 4 k da dakikada 375 mb yer kapladığını, 2 oyun 2 uygulama yuklersek geriye kalan alanla hiçbirşey yapamıyoruz kapasite dolu! arkadaşlar 128 gb lik olan serisini alın lütfen",neg
salı günü verdiğim sipariş cumartesi günü bile elime ulaşmadı.şimdi bayram sonrasına kalacak.aynen hari̇ka si̇te teşekkürler hepsi̇burada,neg
cihaza diyecek söz tek kelimeyle mükemmel ancak sevkiyat açısında yetersiz pazartesi sabahı sipariş verdim çarşamba günü dayanamayıp kargo şubesinden gidip kendim aldım,neg
"ne kadar bilişim kurdu olursanız olun değmez, mail+office+rdp+whatsapp+skype+facebook+twitter+instagram+fotoğraf+video+bu ve bunlar gibilerini uzun süre rahatça donma kasma yapmadan windows phone larda bulabilirsiniz.",neg
"bu ürünü alıp boşuna para vermeyin. çok vasat bir makine. süt için bir haznesi yok, latte ve capucino yapacaksanız sütü bardağa koyup altına tutacaksınız. süt soğuk olursa kahvede soğuk, sıcak su ayarı sabit yükseltemezsiniz. sütü ocakta ısıtarak koyacaksam bu makineye ne gerek var ozaman. bir tek kahveyi, sütü köpürtmeye yarıyor başka bir işe yaramıyor. yani aldığıma pişman oldum.",neg
çok kötü hiç beklediğim gibi değil,neg
